Estimate,lwr,upr,pval,contrast,n,EPV,prev,rho,sparsity
0.0531085900267989,0.0458585789492641,0.0603586011043336,0,GLM,100,0.5,0.01,0,0
0.0570445923490283,0.0497854052655083,0.0643037794325482,0,EN,100,0.5,0.01,0,0
-0.0348519788945026,-0.0420947071718836,-0.0276092506171217,0,AEN,100,0.5,0.01,0,0
0.0334295964286106,0.0112316678937199,0.0556275249635014,0.000806755630975875,RF,100,0.5,0.01,0,0
0.0603382417753541,0.0531664352971978,0.0675100482535104,0,GLM,500,10,0.05,0,0
-0.0345274483760025,-0.0416992548541587,-0.0273556418978462,0,EN,500,10,0.05,0,0
-0.0540664103476957,-0.061238216825852,-0.0468946038695394,0,AEN,500,10,0.05,0,0
0.052141119369872,0.0447444244820253,0.0595378142577188,0,RF,500,10,0.05,0,0
0.0570115129758977,0.0498458866586035,0.0641771392931919,0,GLM,500,20,0.1,0,0
-0.0286386808779882,-0.0358043071952824,-0.021473054560694,0,EN,500,20,0.1,0,0
-0.0511537294835869,-0.0583193558008811,-0.0439881031662927,0,AEN,500,20,0.1,0,0
0.053125022810067,0.0459449641995663,0.0603050814205676,0,RF,500,20,0.1,0,0
0.0577769336955691,0.0505566675151696,0.0649971998759686,0,GLM,1000,20,0.05,0.95,0
-0.0487544752585372,-0.0559747414389367,-0.0415342090781377,0,EN,1000,20,0.05,0.95,0
-0.0630282467387137,-0.0702485129191132,-0.0558079805583142,0,AEN,1000,20,0.05,0.95,0
-0.0272791578738941,-0.0416260209281883,-0.0129322948195999,1.02200305632794e-05,RF,1000,20,0.05,0.95,0
0.0621561773565518,0.054934841689727,0.0693775130233765,0,GLM,500,10,0.05,0.95,0
-0.0544469756935183,-0.061668311360343,-0.0472256400266935,0,EN,500,10,0.05,0.95,0
-0.066015955579246,-0.0732372912460707,-0.0587946199124213,0,AEN,500,10,0.05,0.95,0
-0.02521160670343,-0.0397826598625888,-0.0106405535442712,7.76946137488466e-05,RF,500,10,0.05,0.95,0
0.0593412319998098,0.0521387691649087,0.0665436948347108,0,GLM,500,20,0.1,0.95,0
-0.0568841222556993,-0.0640865850906003,-0.0496816594207982,0,EN,500,20,0.1,0.95,0
-0.0663702623879064,-0.0735727252228075,-0.0591677995530054,0,AEN,500,20,0.1,0.95,0
-0.0431478402670185,-0.052753810011836,-0.0335418705222009,0,RF,500,20,0.1,0.95,0
0.0742286938600539,0.0670577242510427,0.0813996634690652,0,GLM,1000,20,0.05,0,0.9
-0.0981676993731893,-0.105338668982201,-0.090996729764178,0,EN,1000,20,0.05,0,0.9
-0.0962286899131635,-0.103399659522175,-0.0890577203041522,0,AEN,1000,20,0.05,0,0.9
