Estimate,lwr,upr,pval,contrast,n,EPV,prev,rho,sparsity
0.0153910916832861,0.00301775742731132,0.027764425939261,0.0086450412522886,GLM,100,0.5,0.01,0,0.3
0.0142108933324657,-0.000727756455571171,0.0291495431205026,0.0683635935779116,EN,100,0.5,0.01,0,0.3
-0.00864470719161176,-0.0234117738230275,0.00612235943980394,0.427688789959184,AEN,100,0.5,0.01,0,0.3
-0.00608081901903973,-0.111666333469883,0.0995046954318038,0.999748041395839,RF,100,0.5,0.01,0,0.3
-0.00231073898740258,-0.0117455921392776,0.00712411416447247,0.944404173710852,GLM,500,20,0.05,0,0.6
-0.000997404486142772,-0.010432257638018,0.00843744866573249,0.99750519274915,EN,500,20,0.05,0,0.6
-3.41153830185625e-09,-0.00943485656341357,0.00943484974033696,1,AEN,500,20,0.05,0,0.6
-0.0547032279502506,-0.141089257261243,0.0316828013607417,0.360364602569135,RF,500,20,0.05,0,0.6
0.0178638962295438,0.00844671199652303,0.0272810804625646,1.16557202111123e-05,GLM,500,10,0.1,0.95,0.6
-0.00854278713717982,-0.0179599713702006,0.00087439709584097,0.0894837909268552,EN,500,10,0.1,0.95,0.6
-0.0374092186888539,-0.0468264029218747,-0.0279920344558331,0,AEN,500,10,0.1,0.95,0.6
-0.0172584042349746,-0.0391459355458309,0.00462912707588174,0.173616485878215,RF,500,10,0.1,0.95,0.6
-0.00263164760960469,-0.0120108972914037,0.00674760207219436,0.90566464449955,GLM,1000,10,0.05,0,0.9
-2.72388419608749e-06,-0.00938197356599514,0.00937652579760296,0.999999999999832,EN,1000,10,0.05,0,0.9
-2.77555756156289e-17,-0.00937924968179908,0.00937924968179902,1,AEN,1000,10,0.05,0,0.9
-0.0223945530983935,-0.0343549395112704,-0.0104341666855166,1.71990551198764e-05,RF,1000,10,0.05,0,0.9
-0.0513213787461547,-0.0612660509447629,-0.0413767065475466,0,GLM,100,1,0.05,0,0.9
0.000363348565514454,-0.0101160482025793,0.0108427453336082,0.999967705841233,EN,100,1,0.05,0,0.9
8.33923653318636e-05,-0.0103375480419789,0.0105043327726426,0.999999907758729,AEN,100,1,0.05,0,0.9
-0.0348054601145461,-0.0558324864743259,-0.0137784337547663,0.000178380516063337,RF,100,1,0.05,0,0.9
-0.00265292183881222,-0.0119921346393481,0.00668629096172364,0.896045114821113,GLM,1000,20,0.1,0,0.9
-2.88684141258599e-06,-0.00934209964194844,0.00933632595912327,0.999999999999765,EN,1000,20,0.1,0,0.9
1.47625221380565e-07,-0.00933906517531447,0.00933936042575723,1,AEN,1000,20,0.1,0,0.9
-0.027053147609641,-0.0364254531433827,-0.0176808420758993,3.20599102821006e-12,RF,1000,20,0.1,0,0.9
-0.00538796547978937,-0.0147345265095593,0.00395859554998053,0.426095796024596,GLM,500,10,0.1,0,0.9
-3.83505091722247e-06,-0.00935039608068712,0.00934272597885268,0.999999999999276,EN,500,10,0.1,0,0.9
7.67888167996222e-07,-0.0093457931416019,0.00934732891793789,0.999999999999999,AEN,500,10,0.1,0,0.9
-0.0334879378455663,-0.043024753690321,-0.0239511220008115,0,RF,500,10,0.1,0,0.9
-0.00262925760862434,-0.0120104539235823,0.00675193870633357,0.906619660570948,GLM,1000,10,0.05,0.3,0.9
-3.9087744164723e-06,-0.00938510508937439,0.00937728754054144,0.999999999999295,EN,1000,10,0.05,0.3,0.9
-1.6143040737493e-08,-0.00938121245799865,0.00938118017191718,1,AEN,1000,10,0.05,0.3,0.9
-0.0220675786118426,-0.0344556644720136,-0.00967949275167154,5.1941951419332e-05,RF,1000,10,0.05,0.3,0.9
-0.0556583180423127,-0.0656394417989527,-0.0456771942856728,0,GLM,100,1,0.05,0.3,0.9
-9.37021219446499e-05,-0.0105553034498162,0.0103678992059269,0.999999852831086,EN,100,1,0.05,0.3,0.9
6.89893075143111e-05,-0.0103734350493631,0.0105114136643917,0.999999956426117,AEN,100,1,0.05,0.3,0.9
-0.0384038007213426,-0.0573086963860097,-0.0194989050566755,1.89929886085238e-06,RF,100,1,0.05,0.3,0.9
-0.00251832867952695,-0.0118642602572393,0.00682760289818542,0.91179432552319,GLM,1000,20,0.1,0.3,0.9
-2.95642994907475e-06,-0.00934888800766144,0.00934297514776329,0.999999999999742,EN,1000,20,0.1,0.3,0.9
0,-0.00934593157771237,0.00934593157771237,1,AEN,1000,20,0.1,0.3,0.9
-0.0269029060434735,-0.0362819541618266,-0.0175238579251203,4.17998968771371e-12,RF,1000,20,0.1,0.3,0.9
-0.000115556721875618,-0.0170093027862932,0.016778189342542,0.999999944124204,GLM,100,0.5,0.01,0.3,0.6
-0.00210067158423134,-0.0241265646241595,0.0199252214556968,0.998012566100824,EN,100,0.5,0.01,0.3,0.6
-8.22916931038642e-05,-0.0223642265785946,0.0221996431923869,0.999999995250403,AEN,100,0.5,0.01,0.3,0.6
-0.0206415141267902,-0.10758134532608,0.0662983170724991,0.943202604075806,RF,100,0.5,0.01,0.3,0.6
-0.00531164317240251,-0.0146586108384427,0.00403532449363769,0.439460091263027,GLM,500,10,0.1,0.3,0.9
-7.94658799485592e-06,-0.00935491425403506,0.00933902107804535,0.999999999986721,EN,500,10,0.1,0.3,0.9
0,-0.0093469676660402,0.0093469676660402,1,AEN,500,10,0.1,0.3,0.9
-0.0331716670884597,-0.0427860386966932,-0.0235572954802262,2.22044604925031e-16,RF,500,10,0.1,0.3,0.9
-0.00256557626710466,-0.0119700172382759,0.00683886470406661,0.91666051770607,GLM,1000,10,0.05,0.6,0.9
-1.66660534642316e-06,-0.00940610757651769,0.00940277436582484,0.999999999999978,EN,1000,10,0.05,0.6,0.9
-6.65049579573473e-08,-0.00940450747612922,0.00940437446621331,1,AEN,1000,10,0.05,0.6,0.9
-0.0241576462460596,-0.039646133494571,-0.0086691589975482,0.000477568066783007,RF,1000,10,0.05,0.6,0.9
-0.0594017993790318,-0.0694701211413771,-0.0493334776166865,0,GLM,100,1,0.05,0.6,0.9
-9.6248721568104e-05,-0.0107631285490126,0.0105706311058764,0.999999849628077,EN,100,1,0.05,0.6,0.9
-9.3843040566477e-05,-0.010726390559199,0.0105387044780661,0.999999862341076,AEN,100,1,0.05,0.6,0.9
-0.0391371963605755,-0.0594501728913069,-0.0188242198298441,8.41720301258952e-06,RF,100,1,0.05,0.6,0.9
-0.00265491617164093,-0.0120008847214096,0.0066910523781277,0.896298595532458,GLM,1000,20,0.1,0.6,0.9
-3.72474949700274e-06,-0.00934969329926563,0.00934224380027162,0.999999999999355,EN,1000,20,0.1,0.6,0.9
0,-0.00934596854976863,0.00934596854976863,1,AEN,1000,20,0.1,0.6,0.9
-0.029043814047875,-0.0385377490821688,-0.0195498790135813,3.35620420344185e-13,RF,1000,20,0.1,0.6,0.9
-0.00532289222626997,-0.0146744222947956,0.00402863784225563,0.439073288619493,GLM,500,10,0.1,0.6,0.9
-6.36880216209335e-06,-0.00935789887068769,0.0093451612663635,0.999999999994583,EN,500,10,0.1,0.6,0.9
6.44603889710105e-08,-0.00935146560813663,0.00935159452891457,1,AEN,500,10,0.1,0.6,0.9
-0.0351789726563558,-0.0450041546601156,-0.025353790652596,1.11022302462516e-16,RF,500,10,0.1,0.6,0.9
-0.00258267133198078,-0.0120142465977393,0.00684890393377776,0.919573984589424,GLM,1000,10,0.05,0.95,0.9
-2.2236773462303e-06,-0.00943379894310478,0.00942935158841232,0.999999999999934,EN,1000,10,0.05,0.95,0.9
8.34261940085845e-09,-0.00943156692313915,0.00943158360837795,1,AEN,1000,10,0.05,0.95,0.9
-0.0346894468310283,-0.183964797456689,0.114585903794632,0.953662484379809,RF,1000,10,0.05,0.95,0.9
-0.0514821566384961,-0.0614843149836274,-0.0414799982933649,0,GLM,100,1,0.05,0.95,0.9
-8.25513825127577e-05,-0.0105672435372372,0.0104021407722117,0.999999913621474,EN,100,1,0.05,0.95,0.9
-0.000229090468253729,-0.0106259514230447,0.0101677704865372,0.999994714593546,AEN,100,1,0.05,0.95,0.9
-0.0476687977048248,-0.0717914825953612,-0.0235461128142883,4.10349349777572e-06,RF,100,1,0.05,0.95,0.9
-0.00247561495945059,-0.0118584955337881,0.00690726561488693,0.922608425600496,GLM,1000,20,0.1,0.95,0.9
